id,name,season,team,mp,ws,ws48
banksma01,Marcus Banks,2006,BOS,269,0.2,.033
dickada01,Dan Dickau,2006,BOS,234,0.4,.090
olowomi01,Michael Olowokandi,2006,BOS,167,-0.1,-0.028
jonesdw02,Dwayne Jones,2006,BOS,87,0.1,.081
piercpa01,Paul Pierce,2005,BOS,2960,11.2,.182
davisri01,Ricky Davis,2005,BOS,2696,4.2,.074
paytoga01,Gary Payton,2005,BOS,2541,5.4,.102
lafrera01,Raef LaFrentz,2005,BOS,2196,7.5,.165
blounma01,Mark Blount,2005,BOS,2130,2.8,.063
allento01,Tony Allen,2005,BOS,1262,2.7,.103
banksma01,Marcus Banks,2005,BOS,1145,1.9,.081
welscji01,Jiri Welsch,2005,BOS,1125,1.9,.083
jeffeal01,Al Jefferson,2005,BOS,1051,2.7,.123
walkean02,Antoine Walker,2005,BOS,827,0.7,.041
mccarwa01,Walter McCarty,2005,BOS,553,0.8,.068
perkike01,Kendrick Perkins,2005,BOS,548,0.7,.065
westde01,Delonte West,2005,BOS,507,0.9,.090
guglito01,Tom Gugliotta,2005,BOS,218,0.0,.002
reedju01,Justin Reed,2005,BOS,121,0.3,.121
piercpa01,Paul Pierce,2004,BOS,3099,7.1,.109
blounma01,Mark Blount,2004,BOS,2402,6.5,.131
welscji01,Jiri Welsch,2004,BOS,2179,3.6,.080
mccarwa01,Walter McCarty,2004,BOS,1900,2.9,.073
jamesmi01,Mike James,2004,BOS,1684,3.8,.108
davisri01,Ricky Davis,2004,BOS,1678,3.7,.106
banksma01,Marcus Banks,2004,BOS,1385,0.7,.026
bakervi01,Vin Baker,2004,BOS,1000,2.5,.119
mihmch01,Chris Mihm,2004,BOS,939,1.9,.099
atkinch01,Chucky Atkins,2004,BOS,793,1.5,.091
willier01,Eric Williams,2004,BOS,513,1.2,.116
battito01,Tony Battie,2004,BOS,501,0.8,.081
brownke01,Kedrick Brown,2004,BOS,408,0.8,.097
huntebr01,Brandon Hunter,2004,BOS,406,0.6,.066
jonesju01,Jumaine Jones,2004,BOS,373,0.1,.019
lafrera01,Raef LaFrentz,2004,BOS,328,0.9,.137
stewami01,Michael Stewart,2004,BOS,71,0.0,.009
perkike01,Kendrick Perkins,2004,BOS,35,0.1,.145
barroda01,Dana Barros,2004,BOS,11,0.1,.256
lopezbr01,Brook Lopez,2017,BRK,2222,4.9,.105
holliro01,Rondae Hollis-Jefferson,2017,BRK,1761,2.6,.070
kilpase01,Sean Kilpatrick,2017,BRK,1754,1.4,.040
booketr01,Trevor Booker,2017,BRK,1754,3.1,.086
whiteis01,Isaiah Whitehead,2017,BRK,1643,-0.8,-0.023
bogdabo02,Bojan Bogdanovic,2017,BRK,1482,1.6,.052
dinwisp01,Spencer Dinwiddie,2017,BRK,1334,2.8,.101
foyera01,Randy Foye,2017,BRK,1284,0.2,.006
leverca01,Caris LeVert,2017,BRK,1237,1.8,.070
hamilju01,Justin Hamilton,2017,BRK,1177,2.1,.084
harrijo01,Joe Harris,2017,BRK,1138,0.8,.032
linje01,Jeremy Lin,2017,BRK,883,2.1,.116
acyqu01,Quincy Acy,2017,BRK,510,1.1,.102
scolalu01,Luis Scola,2017,BRK,461,0.8,.082
mcdankj01,K.J. McDaniels,2017,BRK,293,0.3,.046
bennean01,Anthony Bennett,2017,BRK,264,0.5,.090
goodwar01,Archie Goodwin,2017,BRK,184,0.5,.131
ferreyo01,Yogi Ferrell,2017,BRK,151,-0.2,-0.050
nichoan01,Andrew Nicholson,2017,BRK,111,-0.1,-0.030
mcculch01,Chris McCullough,2017,BRK,72,0.1,.098
vasqugr01,Greivis Vasquez,2017,BRK,39,0.0,-0.006
lopezbr01,Brook Lopez,2016,BRK,2457,6.2,.121
youngth01,Thaddeus Young,2016,BRK,2407,4.1,.081
bogdabo02,Bojan Bogdanovic,2016,BRK,2115,0.9,.021
johnsjo02,Joe Johnson,2016,BRK,1934,0.7,.018
larkish01,Shane Larkin,2016,BRK,1751,1.4,.039
ellinwa01,Wayne Ellington,2016,BRK,1615,0.8,.025
sloando01,Donald Sloan,2016,BRK,1318,2.0,.071
jackja01,Jarrett Jack,2016,BRK,1027,0.9,.043
brownma02,Markel Brown,2016,BRK,982,0.6,.031
robinth01,Thomas Robinson,2016,BRK,917,0.6,.033
bargnan01,Andrea Bargnani,2016,BRK,634,0.2,.013
holliro01,Rondae Hollis-Jefferson,2016,BRK,615,1.2,.094
kilpase01,Sean Kilpatrick,2016,BRK,534,0.9,.082
reedwi02,Willie Reed,2016,BRK,426,1.2,.134
karasse01,Sergey Karasev,2016,BRK,399,0.3,.031
mcculch01,Chris McCullough,2016,BRK,362,0.3,.043
simshe01,Henry Sims,2016,BRK,263,0.4,.079
johnsjo02,Joe Johnson,2015,BRK,2791,4.1,.070
jackja01,Jarrett Jack,2015,BRK,2241,2.6,.055
willide01,Deron Williams,2015,BRK,2114,3.6,.083
lopezbr01,Brook Lopez,2015,BRK,2100,7.0,.159
bogdabo02,Bojan Bogdanovic,2015,BRK,1854,2.4,.062
anderal01,Alan Anderson,2015,BRK,1744,2.7,.075
plumlma01,Mason Plumlee,2015,BRK,1743,4.8,.131
teletmi01,Mirza Teletovic,2015,BRK,892,0.5,.026
garneke01,Kevin Garnett,2015,BRK,854,1.6,.089
youngth01,Thaddeus Young,2015,BRK,829,1.6,.095
brownma02,Markel Brown,2015,BRK,781,0.5,.031
karasse01,Sergey Karasev,2015,BRK,555,0.7,.061
jeffeco01,Cory Jefferson,2015,BRK,531,0.8,.071
jordaje01,Jerome Jordan,2015,BRK,383,1.2,.156
morrida01,Darius Morris,2015,BRK,299,-0.4,-0.068
clarkea01,Earl Clark,2015,BRK,93,-0.1,-0.037
gutiejo01,Jorge Gutierrez,2015,BRK,44,0.1,.059
daviebr01,Brandon Davies,2015,BRK,44,-0.1,-0.069
kirilan01,Andrei Kirilenko,2015,BRK,36,0.0,-0.058
johnsjo02,Joe Johnson,2014,BRK,2575,4.9,.091
piercpa01,Paul Pierce,2014,BRK,2098,5.2,.119
willide01,Deron Williams,2014,BRK,2059,5.4,.125
livinsh01,Shaun Livingston,2014,BRK,1974,4.4,.108
anderal01,Alan Anderson,2014,BRK,1773,1.7,.047
blatcan01,Andray Blatche,2014,BRK,1618,3.7,.109
teletmi01,Mirza Teletovic,2014,BRK,1396,2.7,.094
plumlma01,Mason Plumlee,2014,BRK,1275,4.7,.176
garneke01,Kevin Garnett,2014,BRK,1109,1.2,.054
kirilan01,Andrei Kirilenko,2014,BRK,857,1.3,.070
thornma01,Marcus Thornton,2014,BRK,620,1.1,.087
terryja01,Jason Terry,2014,BRK,570,0.2,.016
lopezbr01,Brook Lopez,2014,BRK,533,2.3,.211
evansre01,Reggie Evans,2014,BRK,399,0.4,.046
tayloty01,Tyshawn Taylor,2014,BRK,270,-0.6,-0.098
gutiejo01,Jorge Gutierrez,2014,BRK,244,0.2,.048
teaguma01,Marquis Teague,2014,BRK,201,-0.1,-0.017
collija04,Jason Collins,2014,BRK,172,0.1,.017
shengto01,Tornike Shengelia,2014,BRK,137,-0.2,-0.054
willide01,Deron Williams,2013,BRK,2842,10.9,.184
johnsjo02,Joe Johnson,2013,BRK,2642,5.1,.092
lopezbr01,Brook Lopez,2013,BRK,2253,9.0,.191
wallage01,Gerald Wallace,2013,BRK,2076,3.1,.072
evansre01,Reggie Evans,2013,BRK,1967,4.3,.105
blatcan01,Andray Blatche,2013,BRK,1555,4.9,.153
watsocj01,C.J. Watson,2013,BRK,1521,3.8,.120
boganke01,Keith Bogans,2013,BRK,1408,1.4,.047
humphkr01,Kris Humphries,2013,BRK,1191,2.7,.109
brookma01,MarShon Brooks,2013,BRK,912,1.3,.068
stackje01,Jerry Stackhouse,2013,BRK,544,0.4,.037
teletmi01,Mirza Teletovic,2013,BRK,499,0.9,.087
tayloty01,Tyshawn Taylor,2013,BRK,221,-0.4,-0.077
childjo01,Josh Childress,2013,BRK,100,0.1,.029
shengto01,Tornike Shengelia,2013,BRK,93,0.0,-0.017
josepkr01,Kris Joseph,2013,BRK,30,0.0,-0.008
jamesda01,Damion James,2013,BRK,0,0.0,0
humphkr01,Kris Humphries,2012,BRK,2162,5.3,.118
willide01,Deron Williams,2012,BRK,1999,4.1,.099
brookma01,MarShon Brooks,2012,BRK,1648,0.8,.022
morroan01,Anthony Morrow,2012,BRK,1636,1.7,.051
willish02,Shelden Williams,2012,BRK,1276,2.1,.078
stevede01,DeShawn Stevenson,2012,BRK,960,-0.3,-0.014
petrojo01,Johan Petro,2012,BRK,920,0.7,.034
farmajo01,Jordan Farmar,2012,BRK,831,1.8,.104
gainesu01,Sundiata Gaines,2012,BRK,793,1.0,.059
greenge01,Gerald Green,2012,BRK,781,1.2,.072
willijo03,Jordan Williams,2012,BRK,635,1.3,.101
wallage01,Gerald Wallace,2012,BRK,573,1.4,.113
willish03,Shawne Williams,2012,BRK,514,-0.4,-0.041
okurme01,Mehmet Okur,2012,BRK,454,0.0,-0.004
jamesda01,Damion James,2012,BRK,170,-0.2,-0.043
lopezbr01,Brook Lopez,2012,BRK,136,0.3,.091
johnsar02,Armon Johnson,2012,BRK,119,0.1,.051
boganke01,Keith Bogans,2012,BRK,94,0.0,-0.005
owensla01,Larry Owens,2012,BRK,75,0.1,.035
smithje01,Jerry Smith,2012,BRK,46,0.0,-0.007
emmetan01,Andre Emmett,2012,BRK,45,0.1,.089
hornede01,Dennis Horner,2012,BRK,22,0.0,-0.012
lopezbr01,Brook Lopez,2011,BRK,2889,6.3,.105
outlatr01,Travis Outlaw,2011,BRK,2358,0.8,.016
humphkr01,Kris Humphries,2011,BRK,2061,5.4,.125
morroan01,Anthony Morrow,2011,BRK,1856,3.0,.078
farmajo01,Jordan Farmar,2011,BRK,1796,1.9,.050
harride01,Devin Harris,2011,BRK,1724,3.4,.096
vujacsa01,Sasha Vujacic,2011,BRK,1594,2.2,.066
favorde01,Derrick Favors,2011,BRK,1091,1.9,.083
grahast01,Stephen Graham,2011,BRK,959,-0.3,-0.014
petrojo01,Johan Petro,2011,BRK,893,0.4,.024
willide01,Deron Williams,2011,BRK,456,0.6,.066
uzohbe01,Ben Uzoh,2011,BRK,438,0.5,.054
jamesda01,Damion James,2011,BRK,403,0.1,.015
rossqu01,Quinton Ross,2011,BRK,353,0.0,-0.007
murphtr01,Troy Murphy,2011,BRK,288,-0.1,-0.022
willite01,Terrence Williams,2011,BRK,206,-0.4,-0.102
wrighbr03,Brandan Wright,2011,BRK,184,0.4,.107
gadzuda01,Dan Gadzuric,2011,BRK,166,0.1,.015
gainesu01,Sundiata Gaines,2011,BRK,146,0.1,.046
westma02,Mario West,2011,BRK,116,0.2,.069
smithjo02,Joe Smith,2011,BRK,25,-0.1,-0.159
greenor01,Orien Greene,2011,BRK,5,0.0,.293
lopezbr01,Brook Lopez,2010,BRK,3027,7.9,.125
leeco01,Courtney Lee,2010,BRK,2375,3.1,.063
harride01,Devin Harris,2010,BRK,2221,2.7,.057
willite01,Terrence Williams,2010,BRK,1764,-0.3,-0.007
douglch01,Chris Douglas-Roberts,2010,BRK,1730,0.7,.020
jianlyi01,Yi Jianlian,2010,BRK,1655,1.3,.037
hassetr01,Trenton Hassell,2010,BRK,1106,-0.1,-0.003
boonejo01,Josh Boone,2010,BRK,1045,1.8,.084
hayesja01,Jarvis Hayes,2010,BRK,1033,0.8,.038
doolike01,Keyon Dooling,2010,BRK,971,0.7,.035
humphkr01,Kris Humphries,2010,BRK,906,1.3,.066
alstora01,Rafer Alston,2010,BRK,766,-0.8,-0.051
simmobo01,Bobby Simmons,2010,BRK,395,0.1,.014
willise01,Sean Williams,2010,BRK,227,-0.2,-0.036
quinnch01,Chris Quinn,2010,BRK,223,0.1,.025
najered01,Eduardo Najera,2010,BRK,204,-0.1,-0.017
battito01,Tony Battie,2010,BRK,134,0.0,-0.014
cartevi01,Vince Carter,2009,BRK,2946,7.5,.123
lopezbr01,Brook Lopez,2009,BRK,2501,5.8,.112
harride01,Devin Harris,2009,BRK,2494,7.5,.145
doolike01,Keyon Dooling,2009,BRK,2074,3.7,.085
hayesja01,Jarvis Hayes,2009,BRK,1832,2.1,.055
simmobo01,Bobby Simmons,2009,BRK,1729,3.4,.095
jianlyi01,Yi Jianlian,2009,BRK,1421,0.7,.024
anderry01,Ryan Anderson,2009,BRK,1312,2.5,.090
hassetr01,Trenton Hassell,2009,BRK,1094,0.7,.029
boonejo01,Josh Boone,2009,BRK,995,1.8,.089
douglch01,Chris Douglas-Roberts,2009,BRK,585,0.6,.046
willise01,Sean Williams,2009,BRK,366,0.3,.036
najered01,Eduardo Najera,2009,BRK,319,0.1,.010
agerma01,Maurice Ager,2009,BRK,97,-0.3,-0.133
swiftst01,Stromile Swift,2009,BRK,64,0.0,-0.026
jefferi01,Richard Jefferson,2008,BRK,3200,7.6,.114
cartevi01,Vince Carter,2008,BRK,2959,7.7,.126
kiddja01,Jason Kidd,2008,BRK,1895,2.5,.064
boonejo01,Josh Boone,2008,BRK,1773,3.7,.100
nachbbo01,Bostjan Nachbar,2008,BRK,1660,2.2,.064
willise01,Sean Williams,2008,BRK,1278,2.5,.093
wrighan01,Antoine Wright,2008,BRK,1056,0.5,.025
willima03,Marcus Williams,2008,BRK,854,0.2,.009
harride01,Devin Harris,2008,BRK,838,1.7,.096
krstine01,Nenad Krstic,2008,BRK,812,-0.1,-0.007
allenma01,Malik Allen,2008,BRK,763,0.4,.023
collija04,Jason Collins,2008,BRK,684,0.0,-0.002
armstda01,Darrell Armstrong,2008,BRK,549,0.3,.024
diopde01,DeSagana Diop,2008,BRK,401,0.5,.058
hassetr01,Trenton Hassell,2008,BRK,310,-0.1,-0.009
swiftst01,Stromile Swift,2008,BRK,295,0.5,.074
magloja01,Jamaal Magloire,2008,BRK,259,-0.5,-0.096
gilled01,Eddie Gill,2008,BRK,149,0.3,.101
agerma01,Maurice Ager,2008,BRK,88,-0.1,-0.056
thomabi01,Billy Thomas,2008,BRK,8,-0.1,-0.389
cartevi01,Vince Carter,2007,BRK,3126,10.5,.161
kiddja01,Jason Kidd,2007,BRK,2933,9.3,.152
mooremi01,Mikki Moore,2007,BRK,2082,5.7,.131
jefferi01,Richard Jefferson,2007,BRK,1956,3.4,.082
collija04,Jason Collins,2007,BRK,1844,0.6,.015
nachbbo01,Bostjan Nachbar,2007,BRK,1532,4.1,.128
willima03,Marcus Williams,2007,BRK,1315,-0.1,-0.004
wrighan01,Antoine Wright,2007,BRK,1137,1.2,.049
robincl02,Clifford Robinson,2007,BRK,955,0.3,.013
houseed01,Eddie House,2007,BRK,946,1.9,.094
krstine01,Nenad Krstic,2007,BRK,848,1.9,.109
boonejo01,Josh Boone,2007,BRK,669,1.7,.122
adamsha01,Hassan Adams,2007,BRK,495,1.0,.095
robinbe01,Bernard Robinson,2007,BRK,37,0.1,.181
ilicmi01,Mile Ilic,2007,BRK,6,-0.2,-1.264
jefferi01,Richard Jefferson,2006,BRK,3059,11.7,.184
kiddja01,Jason Kidd,2006,BRK,2975,10.1,.163
cartevi01,Vince Carter,2006,BRK,2906,9.3,.153
krstine01,Nenad Krstic,2006,BRK,2469,5.4,.105
collija04,Jason Collins,2006,BRK,1895,2.0,.051
robincl02,Clifford Robinson,2006,BRK,1863,2.8,.073
vaughja01,Jacque Vaughn,2006,BRK,1234,1.5,.060
padgesc01,Scott Padgett,2006,BRK,718,1.8,.123
planizo01,Zoran Planinic,2006,BRK,596,0.1,.005
murrala01,Lamond Murray,2006,BRK,576,0.9,.076
mcinnje01,Jeff McInnis,2006,BRK,486,0.3,.031
jacksma02,Marc Jackson,2006,BRK,433,0.6,.061
wrighan01,Antoine Wright,2006,BRK,370,-0.5,-0.062
nachbbo01,Bostjan Nachbar,2006,BRK,97,0.0,.016
thomajo02,John Thomas,2006,BRK,36,0.0,-0.027
johnsli01,Linton Johnson,2006,BRK,35,0.0,-0.065
zimmede01,Derrick Zimmerman,2006,BRK,32,0.0,.004
collija04,Jason Collins,2005,BRK,2542,3.9,.073
kiddja01,Jason Kidd,2005,BRK,2435,7.2,.143
cartevi01,Vince Carter,2005,BRK,2220,8.5,.184
krstine01,Nenad Krstic,2005,BRK,1965,4.4,.108
besttr01,Travis Best,2005,BRK,1461,2.5,.084
vaughja01,Jacque Vaughn,2005,BRK,1410,1.8,.062
jefferi01,Richard Jefferson,2005,BRK,1355,2.4,.086
buforro01,Rodney Buford,2005,BRK,1313,0.8,.030
scalabr01,Brian Scalabrine,2005,BRK,1167,1.4,.058
willier01,Eric Williams,2005,BRK,739,1.7,.107
smithja01,Jabari Smith,2005,BRK,648,0.7,.050
robincl02,Clifford Robinson,2005,BRK,599,0.7,.052
planizo01,Zoran Planinic,2005,BRK,515,0.8,.073
mournal01,Alonzo Mourning,2005,BRK,457,0.3,.030
mercero01,Ron Mercer,2005,BRK,390,-0.1,-0.007
thomabi01,Billy Thomas,2005,BRK,356,0.4,.055
williaa01,Aaron Williams,2005,BRK,150,0.2,.073
dickeka01,Kaniel Dickens,2005,BRK,61,0.0,.036
campbel01,Elden Campbell,2005,BRK,50,-0.1,-0.064
storeaw01,Awvee Storey,2005,BRK,32,0.0,.026
moisoje01,Jerome Moiso,2005,BRK,24,0.1,.174
harvedo01,Donnell Harvey,2005,BRK,16,0.2,.484
jefferi01,Richard Jefferson,2004,BRK,3133,11.0,.168
kittlke01,Kerry Kittles,2004,BRK,2842,7.6,.128
kiddja01,Jason Kidd,2004,BRK,2450,7.2,.141
martike01,Kenyon Martin,2004,BRK,2252,6.7,.142
collija04,Jason Collins,2004,BRK,2220,4.9,.105
harrilu01,Lucious Harris,2004,BRK,1504,2.5,.081
rogerro01,Rodney Rogers,2004,BRK,1409,3.1,.104
williaa01,Aaron Williams,2004,BRK,1337,3.4,.122
scalabr01,Brian Scalabrine,2004,BRK,928,1.7,.089
planizo01,Zoran Planinic,2004,BRK,473,0.7,.068
armstbr01,Brandon Armstrong,2004,BRK,434,-0.3,-0.030
packro01,Robert Pack,2004,BRK,220,0.1,.028
mournal01,Alonzo Mourning,2004,BRK,215,0.6,.140
slayta01,Tamar Slay,2004,BRK,165,0.0,-0.004
davishu01,Hubert Davis,2004,BRK,55,0.0,-0.043
overtdo01,Doug Overton,2004,BRK,22,0.0,.026
goldwan01,Anthony Goldwire,2004,BRK,19,-0.1,-0.155
brownda02,Damone Brown,2004,BRK,17,-0.1,-0.345
mooremi01,Mikki Moore,2004,BRK,10,0.0,-0.202
walkeke02,Kemba Walker,2017,CHO,2739,8.1,.142
batumni01,Nicolas Batum,2017,CHO,2617,4.6,.084
kiddgmi01,Michael Kidd-Gilchrist,2017,CHO,2349,5.8,.119
willima02,Marvin Williams,2017,CHO,2295,5.0,.105
kaminfr01,Frank Kaminsky,2017,CHO,1954,2.3,.056
belinma01,Marco Belinelli,2017,CHO,1778,3.2,.087
zelleco01,Cody Zeller,2017,CHO,1725,5.6,.157
lambje01,Jeremy Lamb,2017,CHO,1143,2.7,.115
sessira01,Ramon Sessions,2017,CHO,811,0.9,.055
hibbero01,Roy Hibbert,2017,CHO,671,1.8,.129
hawessp01,Spencer Hawes,2017,CHO,626,1.1,.086
roberbr01,Brian Roberts,2017,CHO,416,0.2,.028
grahatr01,Treveon Graham,2017,CHO,189,0.4,.108
plumlmi01,Miles Plumlee,2017,CHO,174,0.3,.087
weberbr01,Briante Weber,2017,CHO,159,0.3,.081
woodch01,Christian Wood,2017,CHO,107,0.3,.125
obryajo01,Johnny O'Bryant,2017,CHO,34,0.1,.078
tobeymi01,Mike Tobey,2017,CHO,25,0.0,-0.070
harriaa01,Aaron Harrison,2017,CHO,17,-0.1,-0.146
walkeke02,Kemba Walker,2016,CHO,2885,9.9,.165
batumni01,Nicolas Batum,2016,CHO,2448,5.0,.097
willima02,Marvin Williams,2016,CHO,2338,7.8,.161
linje01,Jeremy Lin,2016,CHO,2048,3.5,.082
zelleco01,Cody Zeller,2016,CHO,1774,6.3,.169
kaminfr01,Frank Kaminsky,2016,CHO,1708,3.3,.093
lambje01,Jeremy Lamb,2016,CHO,1227,2.7,.107
jeffeal01,Al Jefferson,2016,CHO,1096,2.8,.123
hawessp01,Spencer Hawes,2016,CHO,1035,1.9,.090
hairspj02,P.J. Hairston,2016,CHO,938,0.9,.044
leeco01,Courtney Lee,2016,CHO,845,1.6,.094
danietr01,Troy Daniels,2016,CHO,476,1.1,.110
hansbty01,Tyler Hansbrough,2016,CHO,343,1.0,.134
roberbr01,Brian Roberts,2016,CHO,333,0.8,.108
kiddgmi01,Michael Kidd-Gilchrist,2016,CHO,205,0.6,.152
harriaa01,Aaron Harrison,2016,CHO,93,0.0,-0.014
gutiejo01,Jorge Gutierrez,2016,CHO,63,0.3,.201
hendege02,Gerald Henderson,2015,CHO,2315,3.6,.074
walkeke02,Kemba Walker,2015,CHO,2119,4.5,.101
willima02,Marvin Williams,2015,CHO,2035,4.3,.102
jeffeal01,Al Jefferson,2015,CHO,1992,4.7,.113
kiddgmi01,Michael Kidd-Gilchrist,2015,CHO,1587,3.8,.114
stephla01,Lance Stephenson,2015,CHO,1573,-0.9,-0.026
zelleco01,Cody Zeller,2015,CHO,1487,3.8,.123
roberbr01,Brian Roberts,2015,CHO,1330,1.8,.064
biyombi01,Bismack Biyombo,2015,CHO,1243,4.0,.156
nealga01,Gary Neal,2015,CHO,931,0.1,.006
maxieja01,Jason Maxiell,2015,CHO,878,1.4,.074
willima01,Mo Williams,2015,CHO,831,1.4,.080
hairspj02,P.J. Hairston,2015,CHO,687,0.3,.022
tayloje03,Jeffery Taylor,2015,CHO,430,0.3,.034
vonleno01,Noah Vonleh,2015,CHO,259,0.5,.085
danietr01,Troy Daniels,2015,CHO,135,0.3,.119
pargoja01,Jannero Pargo,2015,CHO,73,0.2,.113
walkeke02,Kemba Walker,2014,CHO,2614,5.1,.093
jeffeal01,Al Jefferson,2014,CHO,2553,7.8,.146
hendege02,Gerald Henderson,2014,CHO,2461,3.6,.071
mcrobjo01,Josh McRoberts,2014,CHO,2360,6.5,.132
kiddgmi01,Michael Kidd-Gilchrist,2014,CHO,1502,3.1,.098
zelleco01,Cody Zeller,2014,CHO,1416,2.6,.090
sessira01,Ramon Sessions,2014,CHO,1305,2.0,.075
tollian01,Anthony Tolliver,2014,CHO,1298,3.2,.117
biyombi01,Bismack Biyombo,2014,CHO,1072,3.2,.144
douglch01,Chris Douglas-Roberts,2014,CHO,1016,2.4,.113
tayloje03,Jeffery Taylor,2014,CHO,629,-0.2,-0.019
nealga01,Gary Neal,2014,CHO,507,1.1,.105
ridnolu01,Luke Ridnour,2014,CHO,378,0.2,.030
gordobe01,Ben Gordon,2014,CHO,279,-0.3,-0.058
adrieje01,Jeff Adrien,2014,CHO,256,0.9,.170
pargoja01,Jannero Pargo,2014,CHO,242,0.5,.105
whitedj01,D.J. White,2014,CHO,10,0.0,.004
hamilju01,Justin Hamilton,2014,CHO,4,0.0,-0.190
southja01,James Southerland,2014,CHO,3,-0.1,-1.119
walkeke02,Kemba Walker,2013,CHO,2859,4.8,.080
biyombi01,Bismack Biyombo,2013,CHO,2186,1.4,.031
hendege02,Gerald Henderson,2013,CHO,2133,3.3,.073
kiddgmi01,Michael Kidd-Gilchrist,2013,CHO,2025,2.1,.051
sessira01,Ramon Sessions,2013,CHO,1652,2.9,.084
gordobe01,Ben Gordon,2013,CHO,1560,-0.6,-0.018
tayloje03,Jeffery Taylor,2013,CHO,1507,1.2,.039
mulleby01,Byron Mullens,2013,CHO,1428,0.1,.005
haywobr01,Brendan Haywood,2013,CHO,1162,0.1,.006
mcrobjo01,Josh McRoberts,2013,CHO,802,1.5,.090
adrieje01,Jeff Adrien,2013,CHO,713,1.0,.064
warriha01,Hakim Warrick,2013,CHO,482,-0.1,-0.007
willire02,Reggie Williams,2013,CHO,380,0.3,.035
thomaty01,Tyrus Thomas,2013,CHO,360,-0.2,-0.025
pargoja01,Jannero Pargo,2013,CHO,292,0.0,-0.001
diopde01,DeSagana Diop,2013,CHO,226,-0.1,-0.017
higgico01,Cory Higgins,2013,CHO,32,0.0,-0.022
carroma01,Matt Carroll,2013,CHO,6,0.0,.029
hendege02,Gerald Henderson,2012,CHO,1831,1.0,.026
walkeke02,Kemba Walker,2012,CHO,1792,0.3,.009
mulleby01,Byron Mullens,2012,CHO,1465,0.2,.007
biyombi01,Bismack Biyombo,2012,CHO,1455,0.6,.019
brownde04,Derrick Brown,2012,CHO,1443,2.3,.076
augusdj01,D.J. Augustin,2012,CHO,1408,0.5,.018
whitedj01,D.J. White,2012,CHO,1098,0.8,.034
diawbo01,Boris Diaw,2012,CHO,1018,-0.5,-0.023
thomaty01,Tyrus Thomas,2012,CHO,1013,-0.6,-0.029
maggeco01,Corey Maggette,2012,CHO,881,0.7,.038
willire02,Reggie Williams,2012,CHO,747,0.3,.022
carroma01,Matt Carroll,2012,CHO,596,-0.6,-0.051
higgico01,Cory Higgins,2012,CHO,423,-1.3,-0.150
diopde01,DeSagana Diop,2012,CHO,325,-0.2,-0.025
najered01,Eduardo Najera,2012,CHO,270,0.2,.035
moonja01,Jamario Moon,2012,CHO,123,-0.3,-0.100
diawbo01,Boris Diaw,2011,CHO,2778,4.8,.082
augusdj01,D.J. Augustin,2011,CHO,2757,6.2,.108
jacksst02,Stephen Jackson,2011,CHO,2405,1.9,.039
wallage01,Gerald Wallace,2011,CHO,1872,3.6,.092
brownkw01,Kwame Brown,2011,CHO,1714,3.5,.097
hendege02,Gerald Henderson,2011,CHO,1661,2.4,.068
livinsh01,Shaun Livingston,2011,CHO,1261,1.9,.073
thomaty01,Tyrus Thomas,2011,CHO,861,1.8,.103
mohamna01,Nazr Mohammed,2011,CHO,851,1.4,.080
mcguido01,Dominic McGuire,2011,CHO,760,0.9,.059
carroma01,Matt Carroll,2011,CHO,582,0.8,.062
cunnida01,Dante Cunningham,2011,CHO,529,0.7,.065
brownde04,Derrick Brown,2011,CHO,488,0.8,.074
whitedj01,D.J. White,2011,CHO,466,1.6,.161
najered01,Eduardo Najera,2011,CHO,372,0.2,.020
diopde01,DeSagana Diop,2011,CHO,181,-0.1,-0.016
templga01,Garrett Temple,2011,CHO,126,-0.3,-0.119
przybjo01,Joel Przybilla,2011,CHO,74,-0.1,-0.074
collish01,Sherron Collins,2011,CHO,66,-0.2,-0.121
wallage01,Gerald Wallace,2010,CHO,3119,11.5,.177
diawbo01,Boris Diaw,2010,CHO,2906,6.2,.103
jacksst02,Stephen Jackson,2010,CHO,2829,5.0,.085
feltora01,Raymond Felton,2010,CHO,2643,6.5,.118
augusdj01,D.J. Augustin,2010,CHO,1472,2.8,.092
chandty01,Tyson Chandler,2010,CHO,1163,2.9,.120
murraro01,Ronald Murray,2010,CHO,993,0.9,.041
mohamna01,Nazr Mohammed,2010,CHO,984,3.6,.174
grahast01,Stephen Graham,2010,CHO,804,1.6,.094
ratlith01,Theo Ratliff,2010,CHO,624,1.3,.104
thomaty01,Tyrus Thomas,2010,CHO,542,1.2,.106
brownde04,Derrick Brown,2010,CHO,535,1.3,.114
hendege02,Gerald Henderson,2010,CHO,355,0.4,.056
hughela01,Larry Hughes,2010,CHO,295,0.3,.051
diopde01,DeSagana Diop,2010,CHO,262,0.4,.072
bellra01,Raja Bell,2010,CHO,157,0.4,.113
radmavl01,Vladimir Radmanovic,2010,CHO,133,0.2,.055
lawac01,Acie Law,2010,CHO,33,0.0,-0.066
ajincal01,Alexis Ajinca,2010,CHO,30,0.0,-0.013
feltora01,Raymond Felton,2009,CHO,3086,4.3,.066
okafoem01,Emeka Okafor,2009,CHO,2691,8.2,.147
wallage01,Gerald Wallace,2009,CHO,2669,9.5,.172
diawbo01,Boris Diaw,2009,CHO,2216,4.0,.086
augusdj01,D.J. Augustin,2009,CHO,1908,5.1,.128
