id,name,season,team,mp_old,mp,ws_old,ws,ws_max,ws48_old,ws48
holliry01,Ryan Hollins,2011,CLE,1223,1182,1.2,1.8,1.2,0.048,0.072
holliry01,Ryan Hollins,2012,BOS,1182,522,1.8,0.2,1.8,0.072,0.02250191570881226
holliry01,Ryan Hollins,2013,LAC,522,663,0.2,1.7,1.8,0.02250191570881226,0.125
holliry01,Ryan Hollins,2014,LAC,663,482,1.7,1.3,1.8,0.125,0.126
holliry01,Ryan Hollins,2015,SAC,482,441,1.3,1.0,1.8,0.126,0.104
batumni01,Nicolas Batum,2016,CHO,2380,2448,5.2,5.0,7.9,0.105,0.097
batumni01,Nicolas Batum,2017,CHO,2448,2617,5.0,4.6,7.9,0.097,0.084
batumni01,Nicolas Batum,2010,POR,1454,918,3.7,3.5,3.7,0.123,0.181
batumni01,Nicolas Batum,2011,POR,918,2522,3.5,6.6,3.7,0.181,0.126
batumni01,Nicolas Batum,2012,POR,2522,1791,6.6,4.8,6.6,0.126,0.127
batumni01,Nicolas Batum,2013,POR,1791,2807,4.8,5.8,6.6,0.127,0.099
batumni01,Nicolas Batum,2014,POR,2807,2956,5.8,7.9,6.6,0.099,0.128
batumni01,Nicolas Batum,2015,POR,2956,2380,7.9,5.2,7.9,0.128,0.105
vanhoke01,Keith Van Horn,2005,DAL,2340,1502,6.3,3.5,6.3,0.12947521367521367,0.11177896138482024
vanhoke01,Keith Van Horn,2006,DAL,1502,1090,3.5,2.3,6.3,0.11177896138482024,0.101
walljo01,John Wall,2016,WAS,2837,2784,7.8,5.7,7.9,0.132,0.098
walljo01,John Wall,2017,WAS,2784,2836,5.7,8.8,7.9,0.098,0.149
walljo01,John Wall,2012,WAS,2606,2386,2.2,3.5,2.2,0.041,0.071
walljo01,John Wall,2013,WAS,2386,1602,3.5,4.5,3.5,0.071,0.134
walljo01,John Wall,2014,WAS,1602,2980,4.5,7.9,4.5,0.134,0.128
walljo01,John Wall,2015,WAS,2980,2837,7.9,7.8,7.9,0.128,0.132
milleda01,Darius Miller,2014,NOP,694,723,0.5,0.8,0.5,0.034,0.055
milleda01,Darius Miller,2015,NOP,723,43,0.8,-0.1,0.8,0.055,-0.122
wallara01,Rasheed Wallace,2005,DET,2390,2687,6.199999999999999,7.1,6.199999999999999,0.1247497907949791,0.127
wallara01,Rasheed Wallace,2006,DET,2687,2780,7.1,8.9,7.1,0.127,0.154
wallara01,Rasheed Wallace,2007,DET,2780,2419,8.9,6.2,8.9,0.154,0.123
wallara01,Rasheed Wallace,2008,DET,2419,2346,6.2,7.6,8.9,0.123,0.155
wallara01,Rasheed Wallace,2009,DET,2346,2123,7.6,5.1,8.9,0.155,0.114
wallara01,Rasheed Wallace,2010,BOS,2123,1780,5.1,3.6,8.9,0.114,0.096
marblde01,Devyn Marble,2016,ORL,208,249,-0.1,-0.1,-0.1,-0.031,-0.026
blatcan01,Andray Blatche,2007,WAS,175,682,0.1,0.5,0.1,0.026,0.033
blatcan01,Andray Blatche,2008,WAS,682,1675,0.5,3.0,0.5,0.033,0.085
blatcan01,Andray Blatche,2009,WAS,1675,1703,3.0,1.4,3.0,0.085,0.039
blatcan01,Andray Blatche,2010,WAS,1703,2256,1.4,3.4,3.0,0.039,0.073
blatcan01,Andray Blatche,2011,WAS,2256,2172,3.4,2.4,3.4,0.073,0.053
blatcan01,Andray Blatche,2012,WAS,2172,626,2.4,-0.1,3.4,0.053,-0.011
blatcan01,Andray Blatche,2013,BRK,626,1555,-0.1,4.9,3.4,-0.011,0.153
blatcan01,Andray Blatche,2014,BRK,1555,1618,4.9,3.7,4.9,0.153,0.109
stoudam01,Amar'e Stoudemire,2016,MIA,1245,762,3.6,2.4,14.6,0.13861847389558232,0.15
stoudam01,Amar'e Stoudemire,2005,PHO,2025,2889,4.4,14.6,4.4,0.105,0.243
stoudam01,Amar'e Stoudemire,2006,PHO,2889,50,14.6,0.1,14.6,0.243,0.085
stoudam01,Amar'e Stoudemire,2007,PHO,50,2689,0.1,11.2,14.6,0.085,0.201
stoudam01,Amar'e Stoudemire,2008,PHO,2689,2677,11.2,14.6,14.6,0.201,0.262
stoudam01,Amar'e Stoudemire,2009,PHO,2677,1948,14.6,6.1,14.6,0.262,0.149
stoudam01,Amar'e Stoudemire,2010,PHO,1948,2838,6.1,10.7,14.6,0.149,0.181
stoudam01,Amar'e Stoudemire,2011,NYK,2838,2870,10.7,8.0,14.6,0.181,0.134
stoudam01,Amar'e Stoudemire,2012,NYK,2870,1543,8.0,4.1,14.6,0.134,0.128
stoudam01,Amar'e Stoudemire,2013,NYK,1543,682,4.1,2.7,14.6,0.128,0.191
stoudam01,Amar'e Stoudemire,2014,NYK,682,1466,2.7,3.8,14.6,0.191,0.124
stoudam01,Amar'e Stoudemire,2015,DAL,1466,1245,3.8,3.6,14.6,0.124,0.13861847389558232
goodwar01,Archie Goodwin,2016,PHO,535,1114,0.2,0.1,0.2,0.014,0.004
goodwar01,Archie Goodwin,2017,BRK,1114,214,0.1,0.7,0.2,0.004,0.15342990654205604
goodwar01,Archie Goodwin,2015,PHO,533,535,0.2,0.2,0.2,0.018,0.014
okurme01,Mehmet Okur,2005,UTA,1580,2304,5.9,7.0,5.9,0.179,0.147
okurme01,Mehmet Okur,2006,UTA,2304,2945,7.0,9.3,7.0,0.147,0.152
okurme01,Mehmet Okur,2007,UTA,2945,2664,9.3,8.8,9.3,0.152,0.158
okurme01,Mehmet Okur,2008,UTA,2664,2390,8.8,6.7,9.3,0.158,0.134
okurme01,Mehmet Okur,2009,UTA,2390,2409,6.7,7.4,9.3,0.134,0.148
okurme01,Mehmet Okur,2010,UTA,2409,2149,7.4,5.6,9.3,0.148,0.126
okurme01,Mehmet Okur,2011,UTA,2149,168,5.6,0.2,9.3,0.126,0.048
okurme01,Mehmet Okur,2012,BRK,168,454,0.2,0.0,9.3,0.048,-0.004
biedran01,Andris Biedrins,2006,GSW,384,1000,1.2,2.9,1.2,0.154,0.137
biedran01,Andris Biedrins,2007,GSW,1000,2382,2.9,6.7,2.9,0.137,0.136
biedran01,Andris Biedrins,2008,GSW,2382,2078,6.7,8.0,6.7,0.136,0.185
biedran01,Andris Biedrins,2009,GSW,2078,1863,8.0,5.4,8.0,0.185,0.139
biedran01,Andris Biedrins,2010,GSW,1863,763,5.4,1.6,8.0,0.139,0.101
biedran01,Andris Biedrins,2011,GSW,763,1397,1.6,2.6,8.0,0.101,0.088
biedran01,Andris Biedrins,2012,GSW,1397,739,2.6,1.3,8.0,0.088,0.085
biedran01,Andris Biedrins,2013,GSW,739,495,1.3,1.1,8.0,0.085,0.102
biedran01,Andris Biedrins,2014,UTA,495,45,1.1,0.0,8.0,0.102,-0.033
beaslmi01,Michael Beasley,2016,HOU,505,363,-0.1,1.0,4.6,-0.007,0.128
beaslmi01,Michael Beasley,2017,MIL,363,935,1.0,1.8,4.6,0.128,0.092
beaslmi01,Michael Beasley,2010,MIA,2009,2328,3.4,4.6,3.4,0.081,0.095
beaslmi01,Michael Beasley,2011,MIN,2328,2361,4.6,1.7,4.6,0.095,0.035
beaslmi01,Michael Beasley,2012,MIN,2361,1087,1.7,0.5,4.6,0.035,0.022
beaslmi01,Michael Beasley,2013,PHO,1087,1554,0.5,-1.5,4.6,0.022,-0.047
beaslmi01,Michael Beasley,2014,MIA,1554,831,-1.5,1.6,4.6,-0.047,0.092
beaslmi01,Michael Beasley,2015,MIA,831,505,1.6,-0.1,4.6,0.092,-0.007
willija04,Jawad Williams,2010,CLE,20,742,0.0,1.1,0.0,0.045,0.069
willija04,Jawad Williams,2011,CLE,742,391,1.1,-0.5,1.1,0.069,-0.067
podkopa01,Pavel Podkolzin,2006,DAL,10,18,0.0,-0.1,0.0,-0.214,-0.135
harrida01,David Harrison,2008,IND,190,702,-0.2,0.4,1.5,-0.04,0.03
harrida01,David Harrison,2006,IND,760,1034,1.4,1.5,1.4,0.09,0.068
harrida01,David Harrison,2007,IND,1034,190,1.5,-0.2,1.5,0.068,-0.04
eddieja01,Jarell Eddie,2017,PHO,147,62,0.1,0.1,0.1,0.046,0.054
clarkea01,Earl Clark,2011,ORL,383,464,-0.3,0.3,-0.3,-0.033,0.03055172413793103
clarkea01,Earl Clark,2012,ORL,464,559,0.3,0.3,0.3,0.03055172413793103,0.027
clarkea01,Earl Clark,2013,LAL,559,1363,0.3,2.3,0.3,0.027,0.08
clarkea01,Earl Clark,2014,CLE,1363,768,2.3,0.30000000000000004,2.3,0.08,0.020015625
clarkea01,Earl Clark,2015,BRK,768,93,0.30000000000000004,-0.1,2.3,0.020015625,-0.037
whitedj01,D.J. White,2010,OKC,130,102,0.4,0.6,0.4,0.157,0.276
whitedj01,D.J. White,2011,CHO,102,685,0.6,1.9000000000000001,0.6,0.276,0.12743065693430655
whitedj01,D.J. White,2012,CHO,685,1098,1.9000000000000001,0.8,1.9000000000000001,0.12743065693430655,0.034
whitedj01,D.J. White,2013,BOS,1098,86,0.8,0.2,1.9000000000000001,0.034,0.117
whitedj01,D.J. White,2014,CHO,86,10,0.2,0.0,1.9000000000000001,0.117,0.004
tayloma01,Maurice Taylor,2005,HOU,2081,1336,3.7,0.5,3.7,0.085,0.019290419161676644
tayloma01,Maurice Taylor,2006,NYK,1336,1210,0.5,-0.5,3.7,0.019290419161676644,-0.021
tayloma01,Maurice Taylor,2007,SAC,1210,103,-0.5,-0.1,3.7,-0.021,-0.03
hunteot01,Othello Hunter,2010,ATL,92,33,0.2,0.0,0.2,0.092,-0.031
evansma01,Maurice Evans,2006,DET,1233,1139,2.1,3.2,2.1,0.081,0.135
evansma01,Maurice Evans,2007,LAL,1139,1732,3.2,2.6,3.2,0.135,0.072
evansma01,Maurice Evans,2008,LAL,1732,1720,2.6,4.8999999999999995,3.2,0.072,0.13527906976744186
evansma01,Maurice Evans,2009,ATL,1720,1840,4.8999999999999995,3.8,4.8999999999999995,0.13527906976744186,0.099
evansma01,Maurice Evans,2010,ATL,1840,1317,3.8,3.1,4.8999999999999995,0.099,0.114
evansma01,Maurice Evans,2011,ATL,1317,1549,3.1,1.8,4.8999999999999995,0.114,0.05367721110393803
evansma01,Maurice Evans,2012,WAS,1549,343,1.8,0.3,4.8999999999999995,0.05367721110393803,0.041
dioguik01,Ike Diogu,2007,GSW,1031,760,2.6,1.5,2.6,0.123,0.09381842105263156
dioguik01,Ike Diogu,2008,IND,760,305,1.5,0.7,2.6,0.09381842105263156,0.115
dioguik01,Ike Diogu,2009,POR,305,215,0.7,0.7,2.6,0.115,0.15805116279069767
dioguik01,Ike Diogu,2012,SAS,470,14,1.0,0.0,2.6,0.104,-0.116
patteru01,Ruben Patterson,2008,LAC,2508,327,5.4,0.1,5.4,0.103,0.01
patteru01,Ruben Patterson,2005,POR,1651,1957,3.0,3.4,3.0,0.087,0.083
patteru01,Ruben Patterson,2006,DEN,1957,1792,3.4,2.1,3.4,0.083,0.055089285714285716
patteru01,Ruben Patterson,2007,MIL,1792,2508,2.1,5.4,3.4,0.055089285714285716,0.103
thomaet01,Etan Thomas,2005,WAS,1901,976,4.5,1.6,4.5,0.115,0.079
thomaet01,Etan Thomas,2006,WAS,976,1121,1.6,2.5,4.5,0.079,0.107
thomaet01,Etan Thomas,2007,WAS,1121,1246,2.5,2.7,4.5,0.107,0.105
thomaet01,Etan Thomas,2010,OKC,306,321,0.1,0.2,4.5,0.018,0.028
thomaet01,Etan Thomas,2011,ATL,321,82,0.2,0.2,4.5,0.028,0.13
drumman01,Andre Drummond,2016,DET,2502,2666,7.7,7.4,9.9,0.147,0.133
drumman01,Andre Drummond,2017,DET,2666,2409,7.4,6.7,9.9,0.133,0.133
drumman01,Andre Drummond,2014,DET,1243,2619,4.5,9.9,4.5,0.172,0.182
drumman01,Andre Drummond,2015,DET,2619,2502,9.9,7.7,9.9,0.182,0.147
willish03,Shawne Williams,2008,IND,556,967,0.7,1.4,0.7,0.063,0.069
willish03,Shawne Williams,2009,DAL,967,170,1.4,0.0,1.4,0.069,-0.012
willish03,Shawne Williams,2012,BRK,1323,514,2.5,-0.4,2.5,0.089,-0.041
willish03,Shawne Williams,2015,DET,751,1087,0.7,1.9,2.5,0.045,0.08355565777368905
buckngr01,Greg Buckner,2005,DEN,703,1522,0.3,4.8,0.3,0.024,0.153
buckngr01,Greg Buckner,2006,DEN,1522,1758,4.8,3.8,4.8,0.153,0.103
buckngr01,Greg Buckner,2007,DAL,1758,1372,3.8,2.2,4.8,0.103,0.076
buckngr01,Greg Buckner,2008,MIN,1372,520,2.2,0.1,4.8,0.076,0.008
buckngr01,Greg Buckner,2009,MEM,520,878,0.1,0.3,4.8,0.008,0.019
brownti01,Tierre Brown,2005,LAL,17,1066,-0.2,-0.5,-0.2,-0.497,-0.021
willide01,Deron Williams,2016,DAL,2114,2106,3.6,3.7,11.3,0.083,0.083
willide01,Deron Williams,2017,CLE,2106,1657,3.7,2.4,11.3,0.083,0.06889378394689197
willide01,Deron Williams,2007,UTA,2307,2950,2.8,7.2,2.8,0.059,0.117
willide01,Deron Williams,2008,UTA,2950,3059,7.2,11.3,7.2,0.117,0.177
willide01,Deron Williams,2009,UTA,3059,2505,11.3,8.4,11.3,0.177,0.16
willide01,Deron Williams,2010,UTA,2505,2802,8.4,10.3,11.3,0.16,0.177
willide01,Deron Williams,2011,BRK,2802,2465,10.3,7.3,11.3,0.177,0.14179594320486816
willide01,Deron Williams,2012,BRK,2465,1999,7.3,4.1,11.3,0.14179594320486816,0.099
willide01,Deron Williams,2013,BRK,1999,2842,4.1,10.9,11.3,0.099,0.184
willide01,Deron Williams,2014,BRK,2842,2059,10.9,5.4,11.3,0.184,0.125
willide01,Deron Williams,2015,BRK,2059,2114,5.4,3.6,11.3,0.125,0.083
bayleje01,Jerryd Bayless,2016,MIL,1717,1505,2.4,2.4,4.0,0.066,0.075
bayleje01,Jerryd Bayless,2017,PHI,1505,71,2.4,-0.1,4.0,0.075,-0.067
bayleje01,Jerryd Bayless,2010,POR,655,1304,0.3,2.7,0.3,0.019,0.098
bayleje01,Jerryd Bayless,2011,NOP,1304,1496,2.7,1.6,2.7,0.098,0.052645721925133684
bayleje01,Jerryd Bayless,2012,TOR,1496,705,1.6,2.0,2.7,0.052645721925133684,0.139
bayleje01,Jerryd Bayless,2013,MEM,705,1765,2.0,4.0,2.7,0.139,0.108
bayleje01,Jerryd Bayless,2014,BOS,1765,1686,4.0,2.4,4.0,0.108,0.06901186239620404
bayleje01,Jerryd Bayless,2015,MIL,1686,1717,2.4,2.4,4.0,0.06901186239620404,0.066
pargoje01,Jeremy Pargo,2013,CLE,424,655,-0.8,-0.1,-0.8,-0.085,-0.0021893129770992367
griffad01,Adrian Griffin,2008,CHI,585,307,1.3,0.0,2.9,0.103,0.0009674267100977204
griffad01,Adrian Griffin,2005,CHI,133,667,0.1,1.3,0.1,0.031,0.095
griffad01,Adrian Griffin,2006,DAL,667,1245,1.3,2.9,1.3,0.095,0.113
griffad01,Adrian Griffin,2007,CHI,1245,585,2.9,1.3,2.9,0.113,0.103
garneke01,Kevin Garnett,2016,MIN,952,556,1.9000000000000001,1.1,18.3,0.09641176470588236,0.092
garneke01,Kevin Garnett,2005,MIN,3231,3121,18.3,16.1,18.3,0.272,0.248
garneke01,Kevin Garnett,2006,MIN,3121,2957,16.1,14.9,18.3,0.248,0.242
garneke01,Kevin Garnett,2007,MIN,2957,2995,14.9,10.7,18.3,0.242,0.171
garneke01,Kevin Garnett,2008,BOS,2995,2328,10.7,12.9,18.3,0.171,0.265
garneke01,Kevin Garnett,2009,BOS,2328,1772,12.9,7.1,18.3,0.265,0.193
garneke01,Kevin Garnett,2010,BOS,1772,2060,7.1,7.3,18.3,0.193,0.171
garneke01,Kevin Garnett,2011,BOS,2060,2220,7.3,9.0,18.3,0.171,0.194
garneke01,Kevin Garnett,2012,BOS,2220,1864,9.0,6.9,18.3,0.194,0.178
garneke01,Kevin Garnett,2013,BOS,1864,2022,6.9,5.6,18.3,0.178,0.133
garneke01,Kevin Garnett,2014,BRK,2022,1109,5.6,1.2,18.3,0.133,0.054
garneke01,Kevin Garnett,2015,BRK,1109,952,1.2,1.9000000000000001,18.3,0.054,0.09641176470588236
garcifr01,Francisco Garcia,2007,SAC,1301,1410,1.6,2.4,1.6,0.06,0.08
garcifr01,Francisco Garcia,2008,SAC,1410,2096,2.4,4.2,2.4,0.08,0.097
garcifr01,Francisco Garcia,2009,SAC,2096,1975,4.2,2.4,4.2,0.097,0.058
garcifr01,Francisco Garcia,2010,SAC,1975,575,2.4,1.0,4.2,0.058,0.081
garcifr01,Francisco Garcia,2011,SAC,575,1386,1.0,3.0,4.2,0.081,0.104
garcifr01,Francisco Garcia,2012,SAC,1386,798,3.0,0.8,4.2,0.104,0.048
garcifr01,Francisco Garcia,2013,HOU,798,1029,0.8,1.2999999999999998,4.2,0.048,0.058910592808551994
garcifr01,Francisco Garcia,2014,HOU,1029,1083,1.2999999999999998,1.8,4.2,0.058910592808551994,0.078
garcifr01,Francisco Garcia,2015,HOU,1083,200,1.8,-0.2,4.2,0.078,-0.044
harrima01,Manny Harris,2012,CLE,933,456,0.0,0.3,0.0,0.002,0.03
brownde02,Devin Brown,2005,SAS,627,1238,1.7,3.7,1.7,0.133,0.145
brownde02,Devin Brown,2006,UTA,1238,1711,3.7,1.4,3.7,0.145,0.041
brownde02,Devin Brown,2007,NOP,1711,1662,1.4,3.5,3.7,0.041,0.102
brownde02,Devin Brown,2008,CLE,1662,1762,3.5,2.4,3.7,0.102,0.064
brownde02,Devin Brown,2009,NOP,1762,869,2.4,0.1,3.7,0.064,0.007
brownde02,Devin Brown,2010,CHI,869,1060,0.1,0.3,3.7,0.007,0.016962264150943398
youngni01,Nick Young,2016,LAL,1000,1033,1.2,0.1,2.8,0.058,0.003
youngni01,Nick Young,2017,LAL,1033,1556,0.1,3.2,2.8,0.003,0.098
youngni01,Nick Young,2009,WAS,1158,1837,0.4,1.2,0.4,0.017,0.03
youngni01,Nick Young,2010,WAS,1837,1421,1.2,1.4,1.2,0.03,0.046
youngni01,Nick Young,2011,WAS,1421,2034,1.4,2.8,1.4,0.046,0.065
youngni01,Nick Young,2012,LAC,2034,1729,2.8,1.9,2.8,0.065,0.053307692307692306
youngni01,Nick Young,2013,PHI,1729,1411,1.9,2.3,2.8,0.053307692307692306,0.079
youngni01,Nick Young,2014,LAL,1411,1810,2.3,2.5,2.8,0.079,0.067
youngni01,Nick Young,2015,LAL,1810,1000,2.5,1.2,2.8,0.067,0.058
bellra01,Raja Bell,2005,UTA,2020,1790,3.7,2.2,3.7,0.088,0.06
bellra01,Raja Bell,2006,PHO,1790,2959,2.2,6.8,3.7,0.06,0.11
bellra01,Raja Bell,2007,PHO,2959,2917,6.8,5.8,6.8,0.11,0.095
bellra01,Raja Bell,2008,PHO,2917,2646,5.8,4.5,6.8,0.095,0.082
bellra01,Raja Bell,2009,CHO,2646,2315,4.5,3.5999999999999996,6.8,0.082,0.07408077753779699
bellra01,Raja Bell,2010,CHO,2315,180,3.5999999999999996,0.5,6.8,0.07408077753779699,0.1312722222222222
bellra01,Raja Bell,2011,UTA,180,2097,0.5,1.7,6.8,0.1312722222222222,0.04
bellra01,Raja Bell,2012,UTA,2097,796,1.7,1.1,6.8,0.04,0.069
weaveky01,Kyle Weaver,2010,OKC,1166,144,1.2,0.3,1.2,0.049,0.106
weaveky01,Kyle Weaver,2011,UTA,144,69,0.3,0.0,1.2,0.106,-0.018
obryajo01,Johnny O'Bryant,2016,MIL,368,857,-0.5,0.3,-0.5,-0.063,0.014
obryajo01,Johnny O'Bryant,2017,CHO,857,80,0.3,0.2,0.3,0.014,0.08835000000000001
hayesja01,Jarvis Hayes,2005,WAS,2044,1560,0.5,1.7,0.5,0.012,0.051
hayesja01,Jarvis Hayes,2006,WAS,1560,516,1.7,0.7,1.7,0.051,0.065
hayesja01,Jarvis Hayes,2007,WAS,516,1626,0.7,1.5,1.7,0.065,0.045
hayesja01,Jarvis Hayes,2008,DET,1626,1287,1.5,2.9,1.7,0.045,0.108
hayesja01,Jarvis Hayes,2009,BRK,1287,1832,2.9,2.1,2.9,0.108,0.055
hayesja01,Jarvis Hayes,2010,BRK,1832,1033,2.1,0.8,2.9,0.055,0.038
gutiejo01,Jorge Gutierrez,2016,CHO,175,63,0.4,0.3,0.4,0.08819428571428573,0.201
gutiejo01,Jorge Gutierrez,2015,BRK,244,175,0.2,0.4,0.2,0.048,0.08819428571428573
jacksji01,Jim Jackson,2005,HOU,3119,1987,6.6,3.1,6.6,0.102,0.07700704579768496
jacksji01,Jim Jackson,2006,LAL,1987,512,3.1,-0.8999999999999999,6.6,0.07700704579768496,-0.077515625
westde01,Delonte West,2006,BOS,507,2418,0.9,5.7,0.9,0.09,0.114
westde01,Delonte West,2007,BOS,2418,2219,5.7,3.7,5.7,0.114,0.081
westde01,Delonte West,2008,CLE,2219,1533,3.7,1.2999999999999998,5.7,0.081,0.04140117416829745
westde01,Delonte West,2009,CLE,1533,2152,1.2999999999999998,6.4,5.7,0.04140117416829745,0.142
westde01,Delonte West,2010,CLE,2152,1500,6.4,3.3,6.4,0.142,0.106
westde01,Delonte West,2011,BOS,1500,453,3.3,0.9,6.4,0.106,0.093
westde01,Delonte West,2012,DAL,453,1060,0.9,2.2,6.4,0.093,0.098
daviebr01,Brandon Davies,2015,BRK,575,423,0.1,0.19999999999999998,0.1,0.008,0.027765957446808515
blueva01,Vander Blue,2015,LAL,15,74,-0.1,-0.2,-0.1,-0.214,-0.156
butleja01,Jackie Butler,2006,NYK,5,740,0.1,1.2,0.1,1.333,0.078
butleja01,Jackie Butler,2007,SAS,740,103,1.2,0.1,1.2,0.078,0.047
larkish01,Shane Larkin,2016,BRK,1865,1751,1.7,1.4,1.7,0.045,0.039
larkish01,Shane Larkin,2015,NYK,489,1865,-0.1,1.7,-0.1,-0.01,0.045
adamsjo01,Jordan Adams,2016,MEM,248,15,0.4,0.0,0.4,0.073,0.015
wellsbo01,Bonzi Wells,2008,HOU,590,1562,-0.1,2.9000000000000004,3.4,-0.009,0.09156081946222791
wellsbo01,Bonzi Wells,2005,MEM,1872,1489,0.9,3.1,0.9,0.022993589743589747,0.1
wellsbo01,Bonzi Wells,2006,SAC,1489,1684,3.1,3.4,3.1,0.1,0.096
wellsbo01,Bonzi Wells,2007,HOU,1684,590,3.4,-0.1,3.4,0.096,-0.009
koufoko01,Kosta Koufos,2016,SAC,1348,1482,3.3,3.5,6.5,0.118,0.113
koufoko01,Kosta Koufos,2017,SAC,1482,1419,3.5,2.6,6.5,0.113,0.089
koufoko01,Kosta Koufos,2010,UTA,565,172,1.3,0.0,1.3,0.112,0.014
koufoko01,Kosta Koufos,2011,DEN,172,434,0.0,0.3,1.3,0.014,0.026935483870967745
koufoko01,Kosta Koufos,2012,DEN,434,792,0.3,2.7,1.3,0.026935483870967745,0.163
koufoko01,Kosta Koufos,2013,DEN,792,1817,2.7,6.5,2.7,0.163,0.171
koufoko01,Kosta Koufos,2014,MEM,1817,1349,6.5,3.5,6.5,0.171,0.124
koufoko01,Kosta Koufos,2015,MEM,1349,1348,3.5,3.3,6.5,0.124,0.118
nailole01,Lee Nailon,2005,NOP,780,2017,0.7,2.2,0.7,0.04241538461538462,0.053
nailole01,Lee Nailon,2006,PHI,2017,237,2.2,0.5,2.2,0.053,0.096
tuckepj01,P.J. Tucker,2016,PHO,2383,2540,4.9,3.5,6.1,0.098,0.066
tuckepj01,P.J. Tucker,2017,PHO,2540,2236,3.5,3.7,6.1,0.066,0.07717084078711986
tuckepj01,P.J. Tucker,2014,PHO,1910,2490,2.9,6.1,2.9,0.074,0.117
tuckepj01,P.J. Tucker,2015,PHO,2490,2383,6.1,4.9,6.1,0.117,0.098
randoan01,Anthony Randolph,2010,GSW,1129,749,1.6,1.5,1.6,0.069,0.098
randoan01,Anthony Randolph,2011,MIN,749,590,1.5,0.49999999999999994,1.6,0.098,0.03821864406779662
randoan01,Anthony Randolph,2012,MIN,590,517,0.49999999999999994,1.1,1.6,0.03821864406779662,0.099
randoan01,Anthony Randolph,2013,DEN,517,329,1.1,0.5,1.6,0.099,0.073
randoan01,Anthony Randolph,2014,DEN,329,527,0.5,0.6,1.6,0.073,0.055
rebraze01,Zeljko Rebraca,2005,LAC,273,928,0.5,2.4,0.5,0.0965054945054945,0.122
rebraze01,Zeljko Rebraca,2006,LAC,928,412,2.4,0.7,2.4,0.122,0.086
smithjo02,Joe Smith,2005,MIL,2254,2265,6.3,5.5,6.3,0.134,0.116
smithjo02,Joe Smith,2006,MIL,2265,887,5.5,2.3,6.3,0.116,0.123
smithjo02,Joe Smith,2007,DEN,887,1503,2.3,2.8000000000000003,6.3,0.123,0.08794743845642049
smithjo02,Joe Smith,2008,CHI,1503,1726,2.8000000000000003,4.1,6.3,0.08794743845642049,0.11538470451911935
smithjo02,Joe Smith,2009,CLE,1726,1102,4.1,2.7,6.3,0.11538470451911935,0.11783666061705989
smithjo02,Joe Smith,2010,ATL,1102,592,2.7,0.9,6.3,0.11783666061705989,0.077
smithjo02,Joe Smith,2011,BRK,592,69,0.9,-0.2,6.3,0.077,-0.09905797101449276
bowenbr01,Bruce Bowen,2005,SAS,2624,2627,5.4,6.1,5.4,0.098,0.111
bowenbr01,Bruce Bowen,2006,SAS,2627,2755,6.1,6.2,6.1,0.111,0.108
bowenbr01,Bruce Bowen,2007,SAS,2755,2464,6.2,4.1,6.2,0.108,0.079
bowenbr01,Bruce Bowen,2008,SAS,2464,2448,4.1,4.4,6.2,0.079,0.085
bowenbr01,Bruce Bowen,2009,SAS,2448,1506,4.4,2.2,6.2,0.085,0.07
ndiayma02,Mamadou N'Diaye,2005,LAC,366,72,0.8,0.2,0.8,0.1040054644808743,0.115
rosste01,Terrence Ross,2016,TOR,2092,1747,2.4,3.6,4.2,0.054,0.1
rosste01,Terrence Ross,2017,ORL,1747,1955,3.6,3.5,4.2,0.1,0.08577391304347826
rosste01,Terrence Ross,2014,TOR,1239,2159,0.9,4.2,0.9,0.034,0.094
rosste01,Terrence Ross,2015,TOR,2159,2092,4.2,2.4,4.2,0.094,0.054
glovedi01,Dion Glover,2005,SAS,1643,68,1.0999999999999999,0.2,1.0999999999999999,0.031741326841144245,0.15
caldejo01,Jose Calderon,2016,NYK,1270,2024,0.9,4.0,10.2,0.033,0.096
caldejo01,Jose Calderon,2017,ATL,2024,539,4.0,0.3,10.2,0.096,0.023371057513914655
caldejo01,Jose Calderon,2007,TOR,1487,1614,0.9,5.4,0.9,0.029,0.162
caldejo01,Jose Calderon,2008,TOR,1614,2484,5.4,10.2,5.4,0.162,0.197
caldejo01,Jose Calderon,2009,TOR,2484,2333,10.2,7.5,10.2,0.197,0.154
caldejo01,Jose Calderon,2010,TOR,2333,1817,7.5,4.2,10.2,0.154,0.111
caldejo01,Jose Calderon,2011,TOR,1817,2102,4.2,3.7,10.2,0.111,0.084
caldejo01,Jose Calderon,2012,TOR,2102,1799,3.7,5.1,10.2,0.084,0.136
caldejo01,Jose Calderon,2013,DET,1799,2160,5.1,7.4,10.2,0.136,0.16535740740740743
caldejo01,Jose Calderon,2014,DAL,2160,2468,7.4,6.3,10.2,0.16535740740740743,0.122
caldejo01,Jose Calderon,2015,NYK,2468,1270,6.3,0.9,10.2,0.122,0.033
hamilze01,Zendon Hamilton,2005,MIL,473,159,1.8,0.1,1.8,0.178,0.038
hamilze01,Zendon Hamilton,2006,CLE,159,49,0.1,0.1,1.8,0.038,0.09789795918367346
millsel01,Elijah Millsap,2016,UTA,924,173,0.4,0.1,0.4,0.02,0.033
millsel01,Elijah Millsap,2017,PHO,173,23,0.1,-0.1,0.4,0.033,-0.233
richajo01,Josh Richardson,2017,MIA,1107,1614,2.5,2.2,2.5,0.109,0.066
